MID,DCID,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10
MT010,SF046,29,40,30,36,37,33,43,24,33,26
MT011,SF046,29,40,37,39,33,24,33,29,29,31
MT013,SF046,39,32,26,22,23,46,28,33,21,30
MT014,SF046,36,19,47,44,30,33,36,30,41,42
MT016,SF046,29,23,38,37,27,28,38,31,41,33
MT017,SF046,33,24,36,26,31,42,43,36,55,45
MT018,SF046,20,28,32,44,31,34,47,48,23,23
MT019,SF046,34,34,38,34,47,27,30,24,32,40
MT020,SF046,49,32,25,28,20,32,36,42,22,40
MT025,SF046,37,25,25,26,26,18,48,37,37,41
MT026,SF046,40,28,32,31,39,19,29,45,19,42
MT028,SF046,38,40,43,38,22,51,24,26,33,31
MT029,SF046,38,24,32,26,36,27,42,38,45,36
MT030,SF046,29,48,46,54,46,23,45,32,35,27
MT031,SF046,39,22,37,37,25,33,36,27,27,41
MT032,SF046,45,31,30,31,42,29,37,35,43,19
MT033,SF046,26,44,29,29,34,18,36,39,44,33
MT035,SF046,21,35,44,34,34,41,23,17,36,28
MT036,SF046,30,32,25,32,30,28,28,26,43,35
MT021,SF046,108,103,157,107,92,82,142,114,74,60
MT023,SF046,138,86,59,62,126,110,108,86,72,105
MT002,SF046,35,36,35,19,28,19,16,32,42,31
MT003,SF046,19,39,30,34,37,17,26,22,37,39
MT006,SF046,40,40,17,30,22,41,33,40,24,28
MT012,SF046,22,34,21,26,24,17,23,46,34,22
MT015,SF046,32,25,30,28,25,20,31,26,28,33
MT022,SF046,28,29,37,23,37,26,39,39,33,24
MT024,SF046,30,18,37,38,31,30,27,21,15,21
MT027,SF046,39,24,26,23,35,28,40,34,23,32
MT034,SF046,26,21,23,18,27,32,40,21,33,42
MT001,SF047,46,50,37,49,35,62,40,41,30,21
MT004,SF047,35,36,44,38,38,54,53,43,44,38
MT005,SF047,30,34,61,38,33,53,39,32,32,39
MT007,SF047,57,43,54,29,39,48,36,32,23,21
MT008,SF047,39,42,38,46,28,22,36,46,50,29
MT009,SF047,40,21,36,22,31,47,28,33,55,25
MT010,SF047,51,37,30,41,43,52,38,29,37,38
MT011,SF047,32,35,51,36,27,38,26,31,36,54
MT013,SF047,22,30,28,56,39,24,37,36,34,57
MT014,SF047,38,32,47,31,27,44,34,39,34,55
MT016,SF047,54,50,27,30,35,45,21,36,49,36
MT017,SF047,31,47,38,34,43,44,43,32,37,39
MT018,SF047,28,35,38,53,32,41,22,58,39,51
MT019,SF047,41,33,43,47,43,38,32,28,30,36
MT020,SF047,43,29,31,28,39,57,39,53,50,45
MT025,SF047,28,54,57,52,26,47,22,41,33,30
MT026,SF047,34,45,29,39,39,26,26,31,59,58
MT028,SF047,30,58,32,26,48,34,29,51,40,40
MT029,SF047,37,41,39,28,30,40,52,49,29,36
MT030,SF047,35,49,37,44,45,35,32,51,51,60
MT031,SF047,40,36,50,50,48,28,37,25,33,29
MT032,SF047,47,36,37,37,32,29,37,28,28,59
MT033,SF047,41,22,36,36,41,49,38,39,36,38
MT035,SF047,38,37,30,32,30,25,49,47,31,58
MT036,SF047,50,27,50,47,39,34,34,46,42,31
MT021,SF047,142,145,166,199,107,111,124,197,148,127
MT023,SF047,122,141,126,215,144,180,90,112,199,132
MT002,SF047,12,8,11,14,14,13,14,12,12,7
MT003,SF047,13,10,8,15,14,13,11,14,9,7
MT006,SF047,9,8,11,13,7,6,13,8,17,7
MT012,SF047,9,11,13,9,8,10,14,9,9,8
MT015,SF047,11,12,8,9,9,10,8,13,7,8
MT022,SF047,13,9,14,6,7,9,8,9,9,10
MT024,SF047,9,8,6,14,12,10,7,11,14,7
MT027,SF047,16,8,11,11,10,12,6,9,6,15
MT034,SF047,11,9,9,13,7,11,10,10,12,7
MT001,SF048,50,39,36,40,28,29,37,50,45,43
MT004,SF048,47,35,46,49,33,36,56,29,50,30
MT005,SF048,47,37,29,31,38,35,48,27,50,28
MT007,SF048,45,44,39,43,45,28,23,40,45,34
MT008,SF048,55,46,40,33,41,31,35,39,45,36
MT009,SF048,43,35,38,37,44,48,22,30,39,54
MT010,SF048,38,64,43,50,51,41,38,33,34,57
MT011,SF048,55,33,36,44,37,44,29,28,49,35
MT013,SF048,36,46,39,35,51,36,24,24,29,37
MT014,SF048,47,34,55,39,47,47,23,57,36,48
MT016,SF048,62,37,30,54,51,43,29,56,31,43
MT017,SF048,39,43,50,64,37,33,56,29,55,38
MT018,SF048,40,37,55,34,38,62,59,49,37,59
MT019,SF048,31,22,35,34,39,23,43,28,60,33
MT020,SF048,56,41,41,36,49,25,45,32,39,44
MT025,SF048,65,56,62,36,33,45,26,44,33,40
MT026,SF048,46,36,44,48,46,48,50,48,39,36
MT028,SF048,36,57,43,31,59,28,40,29,54,47
MT029,SF048,58,35,49,48,38,48,44,41,46,38
MT030,SF048,41,39,47,28,47,66,35,45,61,46
MT031,SF048,44,34,48,38,33,41,50,30,31,35
MT032,SF048,38,56,65,47,28,49,55,44,45,46
MT033,SF048,60,33,65,43,30,53,48,42,55,46
MT035,SF048,45,43,24,64,23,64,36,42,39,50
MT036,SF048,46,37,62,32,43,28,27,53,40,29
MT021,SF048,133,192,83,153,82,75,101,138,126,209
MT023,SF048,123,113,120,120,118,170,140,133,165,130
MT002,SF048,13,8,9,9,14,15,9,12,8,7
MT003,SF048,10,9,11,10,16,9,11,12,8,11
MT006,SF048,6,10,9,13,11,10,12,8,8,13
MT012,SF048,10,8,9,9,15,11,8,7,12,10
MT015,SF048,12,13,6,12,12,10,13,7,10,7
MT022,SF048,12,12,18,11,8,9,14,7,7,8
MT024,SF048,10,14,9,11,14,8,7,9,9,9
MT027,SF048,13,9,10,15,7,12,8,13,8,9
MT034,SF048,12,7,11,7,10,13,12,14,10,6
MT001,SF049,33,49,36,41,30,30,34,30,26,32
MT004,SF049,45,46,43,25,36,35,27,42,24,27
MT005,SF049,48,35,34,41,50,41,45,44,31,41
MT007,SF049,50,41,35,52,28,40,31,57,27,31
MT008,SF049,54,56,31,40,42,43,37,32,48,36
MT009,SF049,53,37,43,36,44,24,50,29,40,39
MT010,SF049,35,28,26,51,37,58,26,38,42,29
MT011,SF049,25,60,46,36,42,45,41,36,30,32
MT013,SF049,24,29,44,38,39,43,30,37,33,38
MT014,SF049,46,43,38,32,32,30,34,32,37,28
MT016,SF049,44,49,32,38,35,50,56,26,28,50
MT017,SF049,38,46,28,30,32,30,37,49,54,42
MT018,SF049,26,32,47,39,31,35,48,37,36,50
MT019,SF049,49,56,57,29,37,58,53,37,36,45
MT020,SF049,27,22,54,53,56,41,49,48,38,33
MT025,SF049,46,22,44,47,56,54,35,29,32,23
MT026,SF049,52,31,56,62,34,43,50,31,56,43
MT028,SF049,37,22,54,31,44,61,51,37,43,27
MT029,SF049,30,31,36,34,37,37,26,33,44,57
MT030,SF049,28,55,20,25,37,24,44,47,36,37
MT031,SF049,42,27,49,31,36,30,25,32,42,45
MT032,SF049,29,60,56,58,43,53,39,53,25,47
MT033,SF049,36,28,60,38,32,36,39,37,38,39
MT035,SF049,34,36,43,32,55,42,45,62,54,46
MT036,SF049,43,38,26,46,20,32,46,29,48,40
MT021,SF049,98,135,166,94,143,130,121,157,99,158
MT023,SF049,172,204,112,97,115,150,92,155,173,154
MT002,SF049,41,31,49,28,35,19,43,35,32,31
MT003,SF049,34,40,28,42,30,48,39,44,27,56
MT006,SF049,41,23,44,22,21,44,33,29,45,25
MT012,SF049,32,36,28,35,33,40,34,35,43,39
MT015,SF049,41,30,36,53,31,29,32,29,36,32
MT022,SF049,22,40,34,38,30,33,27,41,29,47
MT024,SF049,36,38,51,38,33,22,36,50,30,27
MT027,SF049,41,38,26,23,43,28,34,31,43,38
MT034,SF049,26,44,46,44,37,24,44,26,32,27
MT001,SF050,40,55,34,43,34,27,26,24,39,33
MT004,SF050,34,28,41,55,30,42,45,29,38,45
MT005,SF050,42,44,30,49,26,39,25,33,42,40
MT007,SF050,35,49,40,28,28,33,40,36,40,32
MT008,SF050,35,30,38,44,36,31,31,29,26,33
MT009,SF050,46,47,30,47,44,23,43,31,36,38
MT010,SF050,36,37,43,30,38,34,29,30,24,42
MT011,SF050,57,55,40,40,38,23,38,27,45,43
MT013,SF050,42,36,31,24,54,42,47,43,35,25
MT014,SF050,42,38,34,40,30,23,51,40,28,32
MT016,SF050,24,43,42,27,45,29,27,46,41,28
MT017,SF050,47,26,26,48,54,40,51,28,36,55
MT018,SF050,52,37,32,36,55,47,33,26,20,31
MT019,SF050,23,37,38,26,32,33,40,26,22,32
MT020,SF050,38,52,30,22,27,39,33,42,54,61
MT025,SF050,28,37,27,39,24,49,48,40,57,44
MT026,SF050,23,33,34,57,39,22,34,26,34,57
MT028,SF050,30,34,49,21,32,32,41,32,27,38
MT029,SF050,27,40,31,44,35,35,52,60,47,25
MT030,SF050,48,35,34,25,34,38,38,22,56,31
MT031,SF050,52,48,32,33,45,44,36,31,31,45
MT032,SF050,28,50,32,42,35,59,32,36,33,40
MT033,SF050,45,37,39,56,50,23,26,35,29,38
MT035,SF050,24,51,48,24,44,29,39,55,43,37
MT036,SF050,52,21,45,36,23,30,45,29,33,53
MT021,SF050,108,97,108,81,88,134,129,103,142,108
MT023,SF050,109,110,135,108,128,165,153,70,148,68
MT002,SF050,22,17,37,26,14,27,20,22,22,18
MT003,SF050,18,26,26,34,24,36,27,26,18,23
MT006,SF050,20,29,25,27,20,19,36,29,18,15
MT012,SF050,21,20,29,23,17,26,23,28,26,28
MT015,SF050,21,27,31,25,34,27,27,33,37,22
MT022,SF050,20,33,20,27,17,30,23,23,21,22
MT024,SF050,18,19,34,24,27,23,34,27,17,25
MT027,SF050,20,25,29,32,24,30,30,16,22,29
MT034,SF050,20,24,28,17,22,27,31,25,31,38
MT001,SF051,49,35,24,47,35,22,32,42,23,34
MT004,SF051,30,36,36,33,27,42,22,32,43,39
MT005,SF051,23,37,46,26,24,39,44,35,42,32
MT007,SF051,35,48,55,40,37,34,34,44,22,23
MT008,SF051,50,54,31,42,41,26,35,44,59,55
MT009,SF051,27,33,31,21,34,45,42,34,34,50
MT010,SF051,37,43,50,33,45,42,53,41,34,26
MT011,SF051,33,33,43,25,24,45,35,37,43,56
MT013,SF051,43,24,34,31,39,41,19,39,39,31
MT014,SF051,35,30,50,38,43,44,35,24,40,24
MT016,SF051,40,29,32,44,55,40,35,28,37,42
MT017,SF051,27,47,38,39,50,28,36,36,28,43
MT018,SF051,45,48,31,24,50,37,35,47,41,44
MT019,SF051,45,25,29,37,21,36,29,31,49,42
MT020,SF051,30,24,40,48,44,28,31,48,31,43
MT025,SF051,34,34,25,34,58,24,42,34,47,33
MT026,SF051,35,37,33,59,39,41,53,49,40,33
MT028,SF051,52,45,38,32,36,37,36,33,30,34
MT029,SF051,35,33,26,31,39,37,29,40,45,29
MT030,SF051,24,46,37,34,28,38,50,37,34,52
MT031,SF051,43,49,50,54,31,46,36,44,28,34
MT032,SF051,35,35,40,26,26,36,26,42,30,48
MT033,SF051,26,53,42,36,35,31,48,39,43,36
MT035,SF051,41,58,25,34,43,20,34,27,31,26
MT036,SF051,57,29,22,29,48,37,22,39,44,27
MT021,SF051,173,214,150,154,196,185,190,133,163,142
MT023,SF051,166,143,117,156,194,230,155,139,152,146
MT002,SF051,38,22,27,25,17,27,37,27,24,24
MT003,SF051,31,31,23,32,16,18,38,23,20,25
MT006,SF051,20,16,24,22,34,19,23,22,18,22
MT012,SF051,14,27,23,31,23,19,22,23,19,21
MT015,SF051,20,26,21,25,24,34,27,22,32,32
MT022,SF051,31,18,30,24,21,20,18,26,21,21
MT024,SF051,18,24,16,24,19,34,26,29,23,24
MT027,SF051,28,21,18,25,40,25,34,29,25,27
MT034,SF051,19,24,29,26,18,33,19,32,33,29
MT001,SF052,52,38,33,35,35,31,37,48,25,41
MT004,SF052,36,32,51,33,41,37,34,24,41,41
MT005,SF052,44,36,34,49,54,40,45,62,31,39
MT007,SF052,61,35,46,40,27,29,35,26,63,39
MT008,SF052,21,35,31,46,58,47,56,35,52,44
MT009,SF052,26,28,49,29,56,55,28,27,58,37
MT010,SF052,45,37,34,38,38,51,42,35,49,40
MT011,SF052,38,38,22,34,42,36,42,39,43,45
MT013,SF052,23,36,38,47,38,58,55,44,49,45
MT014,SF052,45,39,44,35,50,31,26,50,33,48
MT016,SF052,38,29,42,32,40,59,42,52,39,48
MT017,SF052,41,44,44,40,39,30,25,45,30,27
MT018,SF052,55,34,27,36,56,39,29,52,33,38
MT019,SF052,32,32,61,35,31,37,28,29,38,46
MT020,SF052,43,38,41,40,34,32,34,26,39,43
MT025,SF052,43,43,52,29,35,31,41,42,45,31
MT026,SF052,37,30,38,43,28,33,46,40,31,35
MT028,SF052,53,57,33,30,31,46,37,34,38,33
MT029,SF052,36,54,30,30,51,46,42,49,48,39
MT030,SF052,28,34,43,38,30,33,56,28,39,31
MT031,SF052,45,34,27,38,26,28,48,30,59,39
MT032,SF052,53,62,32,23,44,31,38,46,30,29
MT033,SF052,44,32,59,55,43,27,27,36,43,37
MT035,SF052,37,53,60,44,35,43,36,39,42,35
MT036,SF052,40,46,42,38,50,49,27,46,27,51
MT021,SF052,104,103,149,103,124,124,118,94,149,118
MT023,SF052,176,104,166,119,86,128,149,146,113,91
MT002,SF052,23,18,15,20,20,17,21,17,16,21
MT003,SF052,22,14,20,23,22,23,25,19,23,10
MT006,SF052,12,13,23,22,30,25,18,23,21,18
MT012,SF052,23,19,27,29,16,22,16,13,16,24
MT015,SF052,21,15,15,18,22,18,12,17,21,16
MT022,SF052,18,23,18,18,10,15,16,26,19,27
MT024,SF052,17,23,14,16,17,11,14,25,21,17
MT027,SF052,22,22,19,16,23,20,28,17,25,12
MT034,SF052,26,14,22,22,17,18,12,24,23,25
MT001,SF053,30,34,36,60,42,27,42,45,52,41
MT004,SF053,49,36,53,40,59,53,38,40,53,48
MT005,SF053,32,54,49,33,49,44,40,35,44,45
MT007,SF053,43,27,41,26,34,52,39,39,27,44
MT008,SF053,54,26,43,69,35,43,57,36,40,29
MT009,SF053,45,43,43,50,38,40,30,46,60,52
MT010,SF053,31,33,39,36,27,32,41,38,50,36
MT011,SF053,36,48,46,41,23,50,33,43,41,41
MT013,SF053,44,55,40,33,38,46,39,49,40,30
MT014,SF053,28,36,28,25,26,55,45,45,32,66
MT016,SF053,55,27,55,29,32,41,40,40,47,41
MT017,SF053,36,53,56,47,59,60,35,62,51,27
MT018,SF053,29,60,33,55,63,50,34,44,51,42
MT019,SF053,43,40,38,40,33,55,30,39,35,42
MT020,SF053,37,50,51,57,37,39,36,45,49,41
MT025,SF053,41,42,24,36,29,42,42,28,35,37
MT026,SF053,45,63,33,48,34,49,43,30,44,44
MT028,SF053,31,48,53,38,45,43,44,61,57,43
MT029,SF053,57,43,27,59,33,45,31,61,46,39
MT030,SF053,46,22,34,27,66,44,29,38,48,56
MT031,SF053,40,55,51,47,30,28,41,37,49,39
MT032,SF053,56,38,30,64,34,35,52,51,55,54
MT033,SF053,49,30,33,51,46,40,38,55,31,38
MT035,SF053,30,56,56,28,46,42,47,43,41,52
MT036,SF053,50,62,55,44,34,54,50,35,55,54
MT021,SF053,130,103,111,143,200,77,176,72,123,78
MT023,SF053,123,127,126,120,77,122,146,101,81,192
MT002,SF053,27,38,22,20,34,33,40,21,27,32
MT003,SF053,23,20,23,33,25,23,26,18,20,21
MT006,SF053,23,24,21,31,31,17,20,24,25,18
MT012,SF053,24,21,26,18,20,20,38,27,17,21
MT015,SF053,22,25,13,29,26,31,20,18,20,19
MT022,SF053,25,24,17,23,17,23,31,36,23,28
MT024,SF053,34,26,15,30,17,16,38,17,19,25
MT027,SF053,17,35,17,20,34,18,26,39,26,20
MT034,SF053,22,18,21,19,22,35,40,16,28,23
MT001,SF054,48,51,42,44,32,30,32,25,43,48
MT004,SF054,40,32,69,30,28,55,56,46,31,30
MT005,SF054,32,30,51,40,46,46,46,37,62,36
MT007,SF054,30,50,36,37,33,39,48,60,56,52
MT008,SF054,48,46,42,33,64,57,40,46,34,38
MT009,SF054,41,44,43,52,33,34,61,65,39,60
MT010,SF054,43,59,38,39,31,45,54,46,32,63
MT011,SF054,37,30,38,54,57,40,37,58,34,38
MT013,SF054,55,47,28,35,44,41,42,32,28,40
MT014,SF054,40,37,52,26,38,38,58,32,54,52
MT016,SF054,45,41,51,58,49,51,39,56,32,29
MT017,SF054,36,27,44,60,41,44,36,38,47,50
MT018,SF054,53,48,48,59,44,47,36,36,39,45
MT019,SF054,26,30,59,38,35,55,41,39,32,58
MT020,SF054,52,52,46,46,36,47,34,25,49,60
MT025,SF054,32,60,60,30,32,37,51,59,56,36
MT026,SF054,24,32,40,46,51,47,29,28,40,48
MT028,SF054,57,23,52,58,35,49,29,37,51,49
MT029,SF054,59,28,64,50,62,32,47,54,34,44
MT030,SF054,36,52,53,57,50,47,40,59,58,34
MT031,SF054,46,28,64,44,29,31,51,30,45,32
MT032,SF054,69,23,46,48,26,47,44,29,45,33
MT033,SF054,28,37,44,31,66,39,48,35,65,60
MT035,SF054,30,45,45,27,39,41,34,31,38,47
MT036,SF054,36,36,62,32,46,37,33,43,68,62
MT021,SF054,124,100,121,110,162,117,118,80,122,98
MT023,SF054,161,74,103,138,145,125,90,104,150,130
MT002,SF054,27,18,28,30,23,17,30,17,30,14
MT003,SF054,14,25,22,22,12,17,17,21,25,18
MT006,SF054,20,15,20,19,16,18,13,22,14,24
MT012,SF054,16,18,14,28,16,28,27,21,15,24
MT015,SF054,23,15,24,19,22,15,24,22,18,29
MT022,SF054,16,21,15,13,19,18,24,21,13,27
MT024,SF054,21,17,32,20,14,23,13,22,21,23
MT027,SF054,13,24,25,13,16,20,13,23,22,11
MT034,SF054,16,15,12,19,18,22,22,15,19,28
MT001,SF055,50,26,44,26,38,38,32,33,32,35
MT004,SF055,47,29,37,31,39,34,35,43,20,48
MT005,SF055,43,30,24,37,37,47,23,33,46,40
MT007,SF055,27,48,44,34,45,46,34,40,40,31
MT008,SF055,30,37,34,36,35,54,20,46,43,38
MT009,SF055,34,55,37,48,27,33,51,32,44,37
MT010,SF055,55,49,47,21,32,43,30,48,36,39
MT011,SF055,56,23,41,29,32,35,34,34,53,28
MT013,SF055,50,35,35,34,31,21,43,40,39,30
MT014,SF055,32,44,32,35,23,33,37,30,40,34
MT016,SF055,36,38,32,41,42,27,25,28,55,44
MT017,SF055,47,46,42,34,35,44,27,29,45,23
MT018,SF055,35,38,39,43,40,48,47,31,29,39
MT019,SF055,45,32,43,58,42,23,26,20,30,46
MT020,SF055,32,33,37,31,35,26,26,35,51,33
MT025,SF055,35,32,37,35,48,27,54,38,37,40
MT026,SF055,48,41,43,29,48,35,44,28,26,37
MT028,SF055,27,31,26,29,27,33,49,37,30,46
MT029,SF055,48,30,27,36,25,34,50,41,45,49
MT030,SF055,33,40,33,23,35,31,41,48,52,35
MT031,SF055,36,33,33,44,29,41,26,45,28,41
MT032,SF055,40,32,42,31,31,55,24,51,38,20
MT033,SF055,24,22,33,54,26,37,43,24,45,39
MT035,SF055,34,48,48,41,44,22,30,22,42,48
MT036,SF055,57,27,49,53,32,37,32,44,36,33
MT021,SF055,91,83,131,124,105,143,97,75,123,86
MT023,SF055,50,128,101,125,125,92,113,89,93,55
MT002,SF055,26,16,14,24,20,20,12,21,21,18
MT003,SF055,13,22,16,18,18,13,22,22,26,26
MT006,SF055,18,22,19,19,14,14,29,28,24,9
MT012,SF055,19,24,15,13,28,25,20,15,17,11
MT015,SF055,14,16,21,21,20,16,20,23,19,24
MT022,SF055,20,15,27,19,16,16,24,13,20,21
MT024,SF055,18,16,18,16,19,23,21,13,17,21
MT027,SF055,21,15,18,22,13,14,21,14,21,18
MT034,SF055,24,15,25,16,17,15,24,12,22,19
MT001,SF056,43,44,34,44,45,35,57,46,34,45
MT004,SF056,38,49,53,40,57,42,58,51,33,58
MT005,SF056,36,68,50,24,41,33,37,51,36,42
MT007,SF056,42,58,46,42,49,45,40,30,49,25
MT008,SF056,48,56,37,38,34,36,42,31,33,40
MT009,SF056,50,46,54,41,51,30,52,43,23,37
MT010,SF056,41,51,59,42,44,32,30,30,45,32
MT011,SF056,43,45,55,40,34,68,40,33,33,28
MT013,SF056,59,33,28,34,54,46,36,46,59,45
MT014,SF056,47,53,43,36,41,54,32,39,43,43
MT016,SF056,37,46,33,32,38,59,44,39,57,42
MT017,SF056,35,33,34,34,42,39,41,47,51,57
MT018,SF056,23,37,41,50,27,59,44,37,37,36
MT019,SF056,56,69,34,43,55,52,34,36,54,49
MT020,SF056,33,40,67,41,36,42,44,39,72,24
MT025,SF056,32,38,49,51,40,41,47,35,45,64
MT026,SF056,46,33,58,33,57,32,40,59,32,41
MT028,SF056,36,71,27,42,46,52,35,46,39,51
MT029,SF056,61,28,44,47,41,33,46,39,27,52
MT030,SF056,62,69,67,49,37,54,32,29,27,51
MT031,SF056,42,26,37,54,45,58,43,32,49,37
MT032,SF056,36,52,30,35,48,32,45,37,33,60
MT033,SF056,37,34,36,47,39,52,37,49,34,40
MT035,SF056,48,42,58,46,31,33,61,33,44,31
MT036,SF056,42,25,39,55,41,41,63,36,53,47
MT021,SF056,86,83,108,59,109,58,76,87,71,90
MT023,SF056,96,124,83,133,78,76,91,88,127,66
MT002,SF056,11,12,11,14,24,17,24,15,14,15
MT003,SF056,12,14,14,12,8,16,17,13,24,19
MT006,SF056,14,12,15,15,11,17,18,11,13,25
MT012,SF056,17,11,19,14,23,16,15,17,15,10
MT015,SF056,17,17,13,10,18,14,14,10,19,14
MT022,SF056,14,20,22,22,25,13,20,14,21,14
MT024,SF056,16,18,13,23,11,11,11,20,15,12
MT027,SF056,21,9,17,15,22,17,13,20,14,14
MT034,SF056,8,13,15,21,12,16,13,24,15,23
MT001,SF057,32,45,35,28,34,50,44,42,35,48
MT004,SF057,39,24,41,37,35,22,37,28,50,50
MT005,SF057,43,32,48,24,30,39,29,45,21,34
MT007,SF057,47,45,19,41,29,47,30,34,26,31
MT008,SF057,36,36,35,27,30,44,40,37,39,39
MT009,SF057,27,39,38,34,38,32,36,29,31,22
MT010,SF057,36,38,38,35,35,35,35,46,28,35
MT011,SF057,32,29,41,37,28,46,25,34,37,52
MT013,SF057,20,41,33,37,58,33,26,44,19,31
MT014,SF057,44,41,30,24,39,49,22,20,46,44
MT016,SF057,34,33,38,21,28,40,40,33,30,26
MT017,SF057,41,32,38,27,58,31,27,43,32,34
MT018,SF057,25,45,31,49,22,30,32,21,32,21
MT019,SF057,23,32,40,22,38,40,24,40,54,28
MT020,SF057,24,25,20,47,40,49,42,27,38,30
MT025,SF057,31,30,20,43,52,34,26,30,32,33
MT026,SF057,33,48,24,21,44,41,36,43,42,42
MT028,SF057,38,28,42,23,27,40,31,24,42,26
MT029,SF057,25,31,35,21,36,30,28,44,37,48
MT030,SF057,21,30,34,29,26,24,52,46,31,30
MT031,SF057,33,40,42,46,24,29,43,30,41,31
MT032,SF057,54,29,31,41,25,26,53,32,32,22
MT033,SF057,48,27,35,42,33,30,27,31,35,40
MT035,SF057,44,38,25,43,33,33,23,30,35,44
MT036,SF057,29,38,45,36,27,28,33,21,30,23
MT021,SF057,123,130,168,172,145,119,210,167,118,165
MT023,SF057,102,138,154,95,128,186,162,158,130,169
MT002,SF057,24,25,14,37,21,30,12,18,27,16
MT003,SF057,23,24,16,16,23,22,16,13,24,28
MT006,SF057,24,13,26,11,24,25,17,20,22,23
MT012,SF057,15,36,17,29,25,16,29,22,25,22
MT015,SF057,18,22,27,14,17,17,28,33,35,16
MT022,SF057,25,16,23,15,15,23,23,21,23,13
MT024,SF057,17,15,16,25,19,34,21,18,23,24
MT027,SF057,29,28,18,20,17,23,27,23,32,32
MT034,SF057,24,20,20,22,24,12,17,17,25,29
MT001,SF058,57,46,46,37,47,27,34,52,47,63
MT004,SF058,38,38,38,44,40,46,48,70,70,40
MT005,SF058,38,64,42,43,62,47,32,36,39,54
MT007,SF058,53,33,49,73,36,45,62,45,49,27
MT008,SF058,34,54,38,51,69,47,43,40,44,44
MT009,SF058,53,42,52,56,53,51,42,73,41,40
MT010,SF058,52,48,37,33,29,51,26,26,38,48
MT011,SF058,35,27,31,27,65,46,55,38,68,58
MT013,SF058,36,44,53,37,43,37,58,43,47,40
MT014,SF058,48,51,36,46,33,62,36,37,48,37
MT016,SF058,41,27,52,37,33,32,51,43,45,40
MT017,SF058,31,48,32,53,59,22,42,58,54,59
MT018,SF058,32,55,53,38,49,66,33,34,68,46
MT019,SF058,44,38,45,47,36,54,53,35,44,50
MT020,SF058,45,46,46,26,27,36,42,28,37,41
MT025,SF058,47,42,40,63,44,59,62,54,34,50
MT026,SF058,39,32,65,63,26,38,49,42,43,41
MT028,SF058,59,48,37,39,51,30,48,60,28,25
MT029,SF058,64,36,51,34,50,43,32,47,38,61
MT030,SF058,38,47,47,39,32,43,45,62,41,33
MT031,SF058,46,64,52,39,55,37,54,39,27,23
MT032,SF058,40,38,61,47,46,47,52,49,33,27
MT033,SF058,51,31,44,39,27,38,30,61,47,44
MT035,SF058,39,48,32,46,38,42,43,49,57,32
MT036,SF058,43,36,57,38,51,24,56,48,38,32
MT021,SF058,155,137,150,120,119,183,189,151,138,190
MT023,SF058,106,137,145,146,115,196,111,156,112,198
MT002,SF058,36,22,25,31,17,27,24,21,34,14
MT003,SF058,20,24,29,24,41,30,35,13,24,18
MT006,SF058,23,28,24,31,23,36,28,31,19,39
MT012,SF058,25,16,34,23,16,21,32,17,34,23
MT015,SF058,28,19,26,27,24,20,27,18,29,29
MT022,SF058,30,23,23,30,22,16,22,30,20,37
MT024,SF058,24,36,29,23,23,24,24,25,22,28
MT027,SF058,24,32,32,23,28,22,32,25,14,26
MT034,SF058,24,26,22,19,25,19,22,30,23,31
MT001,SF059,57,63,36,35,31,40,54,49,34,30
MT004,SF059,41,33,44,32,46,29,52,60,68,35
MT005,SF059,54,37,69,29,47,42,26,44,38,44
MT007,SF059,37,39,61,59,50,53,41,61,55,42
MT008,SF059,32,34,40,46,23,45,35,28,25,46
MT009,SF059,50,57,37,56,30,51,48,47,61,40
MT010,SF059,41,49,70,45,26,49,26,37,42,58
MT011,SF059,52,41,28,37,45,65,44,45,28,36
MT013,SF059,44,42,47,50,32,33,41,37,46,45
MT014,SF059,41,46,37,35,47,47,51,50,42,30
MT016,SF059,42,33,38,52,35,60,50,53,38,64
MT017,SF059,48,53,37,46,61,39,40,46,36,23
MT018,SF059,43,33,55,60,42,67,52,36,35,52
MT019,SF059,46,37,55,66,58,47,44,58,42,26
MT020,SF059,44,37,35,49,61,43,39,42,52,44
MT025,SF059,51,30,33,49,57,61,43,43,44,37
MT026,SF059,45,34,64,57,52,51,53,41,37,53
MT028,SF059,25,28,35,35,52,31,38,44,27,36
MT029,SF059,43,45,39,39,40,45,43,59,29,40
MT030,SF059,40,41,36,45,43,40,68,46,43,62
MT031,SF059,35,51,32,45,45,52,63,40,36,51
MT032,SF059,70,62,57,34,48,50,26,34,43,70
MT033,SF059,50,29,25,45,45,35,28,59,39,51
MT035,SF059,55,54,41,56,35,42,54,60,31,42
MT036,SF059,50,65,33,46,45,34,38,35,44,49
MT021,SF059,153,91,121,139,80,147,115,107,98,207
MT023,SF059,79,159,107,130,158,119,133,86,110,172
MT002,SF059,22,15,22,16,15,15,19,19,17,12
MT003,SF059,16,17,14,22,14,13,13,12,15,13
MT006,SF059,18,17,16,19,21,9,18,16,13,11
MT012,SF059,15,19,15,13,20,17,17,12,20,15
MT015,SF059,9,19,10,15,19,17,17,24,15,12
MT022,SF059,13,10,11,10,16,13,13,12,22,16
MT024,SF059,15,13,14,13,19,14,14,17,17,16
MT027,SF059,20,22,14,20,15,12,14,23,16,19
