MID,DCID,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10
MT010,SF046,26,38,33,38,31,36,29,19,21,31
MT011,SF046,42,31,28,37,50,28,41,44,21,31
MT013,SF046,43,49,43,30,28,41,36,37,31,31
MT014,SF046,30,25,45,39,43,28,24,24,25,26
MT016,SF046,23,24,32,35,28,35,28,26,35,34
MT017,SF046,48,31,39,28,45,40,43,33,33,36
MT018,SF046,23,42,40,29,27,31,32,41,31,33
MT019,SF046,34,28,37,20,37,27,24,28,25,34
MT020,SF046,31,34,28,22,20,30,48,29,31,45
MT025,SF046,31,24,27,29,31,23,34,36,40,30
MT026,SF046,25,30,36,22,30,26,37,31,19,40
MT028,SF046,42,41,28,27,31,47,35,30,44,32
MT029,SF046,44,28,36,24,32,33,37,49,30,27
MT030,SF046,31,33,48,35,35,24,48,33,29,46
MT031,SF046,29,24,33,26,20,34,25,37,39,39
MT032,SF046,32,24,32,36,34,22,29,36,33,28
MT033,SF046,27,34,21,34,33,20,28,32,45,23
MT035,SF046,19,34,29,25,45,39,20,20,44,30
MT036,SF046,52,34,34,38,24,32,40,20,35,36
MT021,SF046,102,126,101,97,97,69,108,121,70,87
MT023,SF046,100,64,61,71,89,114,69,98,107,144
MT002,SF046,43,32,33,25,26,24,27,37,29,35
MT003,SF046,24,38,27,30,31,21,41,27,38,31
MT006,SF046,26,33,22,24,29,39,30,31,16,30
MT012,SF046,34,36,28,29,30,25,24,28,23,22
MT015,SF046,24,25,25,25,26,27,31,20,35,29
MT022,SF046,23,41,29,27,32,43,27,35,33,24
MT024,SF046,35,24,28,33,29,27,33,22,16,21
MT027,SF046,29,29,21,18,22,17,38,34,24,37
MT034,SF046,25,30,28,19,22,23,36,21,27,34
MT001,SF047,46,45,45,44,44,38,43,42,28,22
MT004,SF047,31,36,35,31,41,41,41,54,42,39
MT005,SF047,38,35,35,38,38,45,38,34,37,40
MT007,SF047,49,49,33,31,46,45,49,47,32,34
MT008,SF047,37,39,34,58,30,28,34,34,40,28
MT009,SF047,39,29,31,31,38,45,38,44,56,28
MT010,SF047,46,37,23,50,28,34,51,31,42,40
MT011,SF047,40,38,39,52,26,25,41,26,41,48
MT013,SF047,31,32,33,41,33,33,39,34,40,46
MT014,SF047,40,42,42,53,41,49,46,41,37,38
MT016,SF047,35,39,30,35,48,40,31,36,38,35
MT017,SF047,36,34,28,37,36,40,34,31,41,26
MT018,SF047,42,45,30,48,31,37,33,37,54,48
MT019,SF047,59,35,52,51,29,28,38,29,25,48
MT020,SF047,32,34,44,32,38,51,36,43,48,26
MT025,SF047,33,46,41,42,37,37,22,41,30,39
MT026,SF047,37,33,28,39,47,40,35,39,46,47
MT028,SF047,35,48,35,40,40,55,27,45,37,37
MT029,SF047,42,33,39,43,28,38,44,45,31,40
MT030,SF047,42,40,41,36,43,31,34,51,35,55
MT031,SF047,34,29,34,53,30,36,32,37,27,26
MT032,SF047,57,49,27,45,29,29,37,36,28,38
MT033,SF047,39,33,38,43,52,46,35,33,42,44
MT035,SF047,25,31,39,37,38,30,44,36,36,39
MT036,SF047,54,30,38,38,33,36,30,46,47,29
MT021,SF047,161,168,194,183,168,115,124,193,118,87
MT023,SF047,138,153,92,192,101,116,84,162,176,91
MT002,SF047,12,9,12,12,13,12,14,13,11,6
MT003,SF047,12,6,6,10,11,10,9,9,10,8
MT006,SF047,11,7,11,15,9,9,12,10,12,9
MT012,SF047,13,8,13,8,7,11,14,11,10,10
MT015,SF047,8,10,10,9,8,12,9,14,7,11
MT022,SF047,13,9,13,10,11,10,7,13,11,7
MT024,SF047,14,10,7,14,13,12,8,7,14,7
MT027,SF047,16,11,11,12,10,11,10,7,9,15
MT034,SF047,11,8,9,10,10,12,9,8,8,11
MT001,SF048,49,33,44,36,31,30,40,51,48,49
MT004,SF048,57,37,37,47,34,34,49,31,51,38
MT005,SF048,42,38,33,34,36,56,54,31,42,38
MT007,SF048,50,37,35,35,49,28,31,35,30,36
MT008,SF048,60,65,31,32,42,34,42,48,35,35
MT009,SF048,37,24,30,50,34,41,32,26,29,57
MT010,SF048,59,47,37,38,48,35,55,40,37,47
MT011,SF048,56,33,34,43,29,49,28,26,47,43
MT013,SF048,44,63,43,46,36,31,26,27,26,31
MT014,SF048,37,32,47,41,61,43,25,38,55,41
MT016,SF048,56,40,41,63,43,40,47,43,36,37
MT017,SF048,40,36,38,50,46,36,51,31,45,42
MT018,SF048,34,43,45,44,40,64,56,34,41,41
MT019,SF048,50,34,34,37,28,32,53,32,43,31
MT020,SF048,62,26,42,39,52,27,45,27,29,49
MT025,SF048,62,53,51,37,51,50,32,50,28,42
MT026,SF048,40,45,41,42,42,31,42,48,48,31
MT028,SF048,38,53,27,37,44,40,29,34,61,48
MT029,SF048,41,31,43,48,54,33,49,28,34,40
MT030,SF048,29,52,39,39,52,54,34,41,55,28
MT031,SF048,45,32,63,37,24,59,34,39,34,41
MT032,SF048,26,46,57,36,36,57,63,29,39,31
MT033,SF048,50,29,41,56,30,49,34,37,52,40
MT035,SF048,57,36,37,42,34,48,33,52,40,34
MT036,SF048,44,53,52,39,38,42,25,47,41,35
MT021,SF048,112,198,137,114,81,85,97,109,124,181
MT023,SF048,158,156,139,112,189,110,178,126,175,126
MT002,SF048,11,10,9,10,10,16,14,11,8,6
MT003,SF048,9,10,14,13,12,11,15,13,9,15
MT006,SF048,8,14,9,15,9,10,9,8,12,10
MT012,SF048,9,8,15,11,15,10,11,11,16,13
MT015,SF048,14,11,10,12,12,12,12,11,14,10
MT022,SF048,9,9,13,8,10,8,18,7,8,11
MT024,SF048,15,16,12,9,10,9,10,9,9,10
MT027,SF048,9,12,14,15,8,10,6,16,11,12
MT034,SF048,11,12,14,8,6,9,11,14,8,10
MT001,SF049,51,40,37,43,25,40,27,25,29,30
MT004,SF049,57,39,43,27,48,34,29,47,34,32
MT005,SF049,41,42,48,46,37,35,40,30,45,31
MT007,SF049,31,41,30,52,23,50,34,47,37,30
MT008,SF049,58,54,50,49,44,35,35,30,47,42
MT009,SF049,49,28,45,26,52,26,38,35,29,42
MT010,SF049,34,41,29,48,36,38,34,46,41,25
MT011,SF049,23,46,29,46,30,49,34,32,35,25
MT013,SF049,25,40,44,44,35,59,47,36,42,27
MT014,SF049,51,41,58,31,33,32,36,43,43,39
MT016,SF049,37,54,32,41,39,32,49,35,34,44
MT017,SF049,43,31,43,27,36,41,31,56,46,51
MT018,SF049,40,24,42,44,37,23,41,41,34,56
MT019,SF049,57,46,47,40,50,51,43,24,56,41
MT020,SF049,24,29,39,41,51,37,55,43,27,36
MT025,SF049,45,25,38,41,45,34,45,42,33,38
MT026,SF049,52,33,40,55,40,56,37,48,37,54
MT028,SF049,39,34,53,50,52,49,37,30,51,41
MT029,SF049,34,32,37,39,43,57,35,33,40,55
MT030,SF049,30,49,25,35,41,33,46,35,31,43
MT031,SF049,50,32,50,24,33,29,32,42,50,34
MT032,SF049,35,36,51,60,44,37,52,45,30,44
MT033,SF049,24,36,40,38,32,40,37,31,36,33
MT035,SF049,27,36,48,33,44,41,41,57,53,33
MT036,SF049,38,40,36,37,35,47,45,28,43,40
MT021,SF049,105,106,211,110,130,164,99,206,133,147
MT023,SF049,222,175,102,115,173,143,119,133,188,162
MT002,SF049,40,28,46,36,41,19,45,28,36,28
MT003,SF049,45,33,30,41,27,35,25,33,26,41
MT006,SF049,37,26,48,24,26,44,25,41,33,34
MT012,SF049,20,38,28,43,36,51,30,36,39,26
MT015,SF049,41,45,31,46,34,41,48,27,40,38
MT022,SF049,30,44,23,24,25,44,24,31,26,43
MT024,SF049,31,30,49,33,44,34,29,46,30,40
MT027,SF049,42,34,22,26,31,38,31,21,31,32
MT034,SF049,27,36,30,42,35,22,46,42,39,25
MT001,SF050,54,41,38,52,25,25,35,28,31,33
MT004,SF050,36,32,37,40,33,28,37,44,36,32
MT005,SF050,51,50,52,51,30,28,29,44,41,49
MT007,SF050,40,30,31,28,32,27,36,44,34,35
MT008,SF050,27,30,42,50,48,29,33,30,32,36
MT009,SF050,52,47,41,38,58,39,58,36,31,39
MT010,SF050,41,30,34,41,58,21,23,40,34,35
MT011,SF050,39,44,41,29,36,40,30,27,44,31
MT013,SF050,44,31,38,23,42,28,30,33,38,28
MT014,SF050,40,26,37,44,29,32,40,39,26,38
MT016,SF050,30,41,37,26,37,27,31,32,46,25
MT017,SF050,35,31,31,37,45,55,44,41,59,44
MT018,SF050,35,41,40,34,38,41,22,34,33,31
MT019,SF050,22,32,36,29,38,42,30,30,29,33
MT020,SF050,30,47,28,32,32,37,34,45,47,39
MT025,SF050,24,37,41,23,31,46,55,33,40,35
MT026,SF050,33,30,48,35,38,32,34,30,37,40
MT028,SF050,47,36,42,33,33,35,45,42,25,41
MT029,SF050,31,35,32,43,38,42,37,57,43,30
MT030,SF050,46,44,35,30,33,24,55,30,47,43
MT031,SF050,47,40,30,39,39,32,51,40,24,50
MT032,SF050,27,50,37,36,53,53,52,25,40,52
MT033,SF050,52,29,32,36,47,30,23,35,32,44
MT035,SF050,22,39,41,34,45,32,25,54,43,39
MT036,SF050,35,25,39,34,30,42,30,25,29,40
MT021,SF050,108,108,109,120,101,138,105,122,134,152
MT023,SF050,118,105,101,85,101,140,171,67,170,105
MT002,SF050,33,21,29,27,14,28,14,22,22,17
MT003,SF050,22,20,26,23,22,31,36,17,31,23
MT006,SF050,27,31,22,24,17,21,26,23,17,20
MT012,SF050,24,25,23,18,18,19,23,25,19,28
MT015,SF050,29,26,25,23,30,26,32,27,23,22
MT022,SF050,27,35,15,23,16,27,20,14,21,17
MT024,SF050,26,21,33,21,32,31,29,28,19,20
MT027,SF050,18,21,25,28,20,31,25,27,15,19
MT034,SF050,19,27,32,23,21,31,29,17,23,22
MT001,SF051,54,45,35,43,38,26,35,46,32,35
MT004,SF051,48,36,35,36,23,42,22,26,34,37
MT005,SF051,28,39,33,39,24,37,37,28,29,46
MT007,SF051,37,41,52,32,36,44,48,46,33,29
MT008,SF051,31,37,39,38,41,26,31,36,49,45
MT009,SF051,26,35,24,34,41,46,25,30,41,46
MT010,SF051,39,34,34,46,32,37,43,41,33,45
MT011,SF051,36,22,39,34,28,45,31,47,39,56
MT013,SF051,42,41,35,43,34,54,26,28,28,34
MT014,SF051,41,29,41,49,46,43,26,33,52,36
MT016,SF051,46,33,35,42,41,43,38,35,42,28
MT017,SF051,33,34,40,29,52,26,28,27,32,50
MT018,SF051,35,39,34,40,47,38,44,56,33,45
MT019,SF051,48,37,32,39,24,27,31,36,45,34
MT020,SF051,28,38,50,43,45,36,31,40,43,39
MT025,SF051,25,30,42,34,53,34,33,29,36,29
MT026,SF051,43,39,38,44,32,36,47,31,27,37
MT028,SF051,53,47,53,33,29,30,35,46,40,40
MT029,SF051,35,24,38,22,38,36,34,44,39,37
MT030,SF051,26,40,43,40,31,48,50,43,26,49
MT031,SF051,50,35,40,52,32,52,29,38,41,43
MT032,SF051,38,31,33,35,32,33,31,28,39,34
MT033,SF051,21,35,44,34,44,24,39,52,36,53
MT035,SF051,51,40,34,39,47,21,34,37,27,32
MT036,SF051,54,29,33,42,44,28,34,34,48,23
MT021,SF051,131,174,182,190,157,119,208,148,212,93
MT023,SF051,192,123,92,153,132,149,132,173,111,95
MT002,SF051,31,15,30,35,16,31,33,24,28,22
MT003,SF051,24,30,19,37,15,14,31,15,22,19
MT006,SF051,18,18,31,31,20,19,28,23,19,22
MT012,SF051,25,27,29,22,27,23,20,21,16,18
MT015,SF051,25,35,22,32,21,35,24,31,37,29
MT022,SF051,25,17,36,21,18,23,20,21,26,18
MT024,SF051,24,22,22,19,21,32,27,32,25,28
MT027,SF051,24,22,16,23,32,23,35,32,25,24
MT034,SF051,22,28,25,26,20,37,17,27,24,30
MT001,SF052,49,28,54,36,32,42,38,34,35,38
MT004,SF052,32,37,34,36,54,27,46,38,42,32
MT005,SF052,55,27,39,37,41,43,38,38,37,39
MT007,SF052,60,25,45,26,29,40,29,31,51,62
MT008,SF052,32,45,39,37,45,33,59,43,39,35
MT009,SF052,41,44,29,26,61,52,32,34,58,47
MT010,SF052,30,36,33,49,41,55,49,46,44,39
MT011,SF052,44,32,28,41,39,57,43,36,47,40
MT013,SF052,26,42,37,50,40,45,53,32,34,42
MT014,SF052,37,63,48,37,56,26,38,45,47,63
MT016,SF052,25,32,43,32,33,52,42,33,46,55
MT017,SF052,51,35,42,56,40,30,27,32,40,35
MT018,SF052,44,43,32,51,51,35,40,39,48,46
MT019,SF052,31,42,40,58,23,47,34,35,38,48
MT020,SF052,36,45,51,31,37,31,39,35,27,34
MT025,SF052,44,49,52,41,35,39,27,36,40,43
MT026,SF052,37,35,42,36,24,36,30,32,49,56
MT028,SF052,42,38,46,28,32,53,43,38,41,33
MT029,SF052,35,49,30,41,50,51,47,35,60,38
MT030,SF052,35,39,42,46,27,43,55,34,42,33
MT031,SF052,36,31,45,41,34,37,61,44,42,58
MT032,SF052,62,57,48,29,52,40,40,44,44,48
MT033,SF052,47,43,47,55,27,32,29,53,34,40
MT035,SF052,53,55,61,27,39,40,51,52,40,47
MT036,SF052,48,44,48,58,43,55,37,38,40,58
MT021,SF052,105,79,118,93,96,89,93,134,120,130
MT023,SF052,125,75,123,72,107,107,114,88,136,129
MT002,SF052,23,20,23,14,21,23,21,17,16,19
MT003,SF052,16,12,16,28,21,19,16,20,16,14
MT006,SF052,11,20,18,15,27,24,15,27,22,19
MT012,SF052,20,14,20,22,17,18,13,15,17,15
MT015,SF052,22,21,13,21,24,16,15,12,18,16
MT022,SF052,23,18,24,21,16,16,18,21,14,21
MT024,SF052,14,20,12,21,21,18,22,21,17,23
MT027,SF052,25,17,20,16,28,22,23,17,22,15
MT034,SF052,20,12,23,21,17,25,16,16,28,23
MT001,SF053,39,31,34,40,38,29,43,40,38,41
MT004,SF053,33,39,37,32,56,34,40,32,36,46
MT005,SF053,37,39,63,39,37,35,45,47,33,55
MT007,SF053,41,40,41,40,41,43,30,30,41,45
MT008,SF053,44,29,63,54,43,41,43,44,42,34
MT009,SF053,56,33,45,42,38,41,44,46,53,51
MT010,SF053,42,29,46,47,41,48,50,43,44,38
MT011,SF053,58,39,37,42,24,40,46,51,42,41
MT013,SF053,41,60,36,27,51,42,42,32,48,34
MT014,SF053,46,24,40,36,31,41,38,30,27,52
MT016,SF053,49,39,44,42,31,35,37,35,40,59
MT017,SF053,25,49,40,40,45,53,33,54,33,30
MT018,SF053,30,58,35,39,61,47,42,55,40,39
MT019,SF053,64,26,38,46,28,42,35,46,29,35
MT020,SF053,59,48,50,35,43,55,36,44,40,51
MT025,SF053,39,30,30,41,37,45,44,32,26,45
MT026,SF053,46,63,27,36,40,40,45,39,49,50
MT028,SF053,46,44,44,34,45,62,38,48,50,41
MT029,SF053,56,56,28,40,32,38,41,62,37,51
MT030,SF053,58,27,38,32,64,30,35,25,32,41
MT031,SF053,58,49,57,33,37,28,47,30,46,43
MT032,SF053,44,59,46,55,41,50,46,37,37,47
MT033,SF053,47,35,30,49,46,46,44,43,37,47
MT035,SF053,39,51,40,44,43,38,51,60,39,42
MT036,SF053,35,38,60,43,31,43,42,27,63,56
MT021,SF053,164,163,138,161,130,125,128,125,96,81
MT023,SF053,116,82,186,182,91,154,135,140,102,157
MT002,SF053,29,33,24,21,34,33,37,15,24,30
MT003,SF053,30,21,24,25,22,25,21,24,24,23
MT006,SF053,29,25,24,28,30,21,19,27,32,20
MT012,SF053,20,26,19,23,22,18,25,21,28,21
MT015,SF053,20,25,15,25,37,21,22,18,24,16
MT022,SF053,26,27,18,24,25,16,33,33,18,26
MT024,SF053,30,36,19,22,18,22,32,17,25,27
MT027,SF053,19,31,28,14,37,32,30,32,24,18
MT034,SF053,26,23,17,24,34,32,37,21,28,39
MT001,SF054,49,42,53,45,40,38,48,36,30,36
MT004,SF054,28,45,45,31,26,54,34,39,42,26
MT005,SF054,35,26,42,37,42,42,45,44,52,38
MT007,SF054,30,52,34,36,31,26,54,54,57,40
MT008,SF054,46,30,43,38,49,36,41,56,28,46
MT009,SF054,46,36,47,32,26,50,56,59,38,46
MT010,SF054,36,59,39,50,31,34,34,53,47,66
MT011,SF054,35,30,59,55,65,56,47,55,41,49
MT013,SF054,47,40,30,33,43,38,39,36,24,38
MT014,SF054,52,35,55,36,44,40,44,34,37,33
MT016,SF054,45,43,48,44,47,52,23,43,39,34
MT017,SF054,38,26,38,41,52,34,28,36,44,57
MT018,SF054,60,46,45,38,30,42,36,35,30,39
MT019,SF054,32,37,59,62,49,46,30,52,31,55
MT020,SF054,60,47,54,53,43,48,40,31,47,46
MT025,SF054,32,39,37,37,36,55,48,55,46,32
MT026,SF054,39,45,40,30,36,53,36,34,33,40
MT028,SF054,47,23,54,60,38,58,48,55,50,43
MT029,SF054,55,25,60,52,46,34,43,45,49,48
MT030,SF054,49,57,45,59,53,43,32,66,46,45
MT031,SF054,49,27,60,42,40,30,35,30,40,27
MT032,SF054,59,37,62,48,34,31,44,29,44,46
MT033,SF054,32,35,38,45,56,26,40,44,64,49
MT035,SF054,37,32,43,35,28,37,28,47,54,35
MT036,SF054,42,28,58,36,53,38,44,50,40,56
MT021,SF054,122,114,76,103,137,84,97,90,144,105
MT023,SF054,133,100,134,137,133,129,114,84,118,150
MT002,SF054,23,20,28,28,17,18,19,20,25,14
MT003,SF054,16,20,23,20,17,17,15,21,16,20
MT006,SF054,26,25,22,16,15,16,17,18,15,25
MT012,SF054,21,18,15,22,23,27,25,16,17,18
MT015,SF054,18,18,19,17,15,17,19,21,13,23
MT022,SF054,14,22,20,12,15,17,24,22,16,29
MT024,SF054,20,15,29,17,18,25,17,18,23,20
MT027,SF054,17,16,17,13,19,15,17,18,24,16
MT034,SF054,12,23,17,18,21,25,17,19,21,22
MT001,SF055,39,34,39,44,35,31,39,29,43,27
MT004,SF055,48,30,26,26,35,32,49,37,29,37
MT005,SF055,39,52,35,26,26,48,39,36,32,50
MT007,SF055,40,49,47,35,51,38,33,52,40,44
MT008,SF055,31,42,25,42,46,37,32,45,40,46
MT009,SF055,34,33,39,55,20,29,39,33,37,39
MT010,SF055,43,42,48,30,31,45,42,35,47,28
MT011,SF055,54,26,27,36,22,36,26,32,38,24
MT013,SF055,37,44,28,43,42,21,42,30,39,29
MT014,SF055,26,45,29,29,26,29,26,31,31,35
MT016,SF055,35,40,34,38,37,36,24,37,51,31
MT017,SF055,38,44,42,37,21,38,35,27,49,31
MT018,SF055,45,40,35,44,39,38,52,42,36,40
MT019,SF055,36,49,33,51,33,26,29,21,26,34
MT020,SF055,41,26,33,31,37,24,27,32,37,55
MT025,SF055,25,41,51,37,47,34,48,44,31,39
MT026,SF055,45,34,37,31,43,24,30,29,30,28
MT028,SF055,30,34,25,38,33,36,50,39,37,42
MT029,SF055,36,26,35,44,26,23,49,30,46,44
MT030,SF055,44,38,30,24,43,31,38,38,45,44
MT031,SF055,46,46,37,31,23,33,31,33,22,31
MT032,SF055,29,41,33,33,30,51,35,46,29,27
MT033,SF055,33,26,47,55,36,45,44,38,30,39
MT035,SF055,30,51,33,32,36,28,26,23,47,33
MT036,SF055,36,33,34,36,46,29,35,49,26,23
MT021,SF055,140,131,110,124,102,131,99,85,130,116
MT023,SF055,69,105,100,92,79,89,77,68,82,60
MT002,SF055,29,20,17,25,13,21,15,17,20,21
MT003,SF055,17,21,21,23,17,18,15,21,23,26
MT006,SF055,14,21,16,14,18,16,23,27,23,13
MT012,SF055,16,18,14,17,27,27,19,20,19,16
MT015,SF055,10,18,22,21,22,18,19,20,21,18
MT022,SF055,25,15,18,15,12,14,24,17,19,15
MT024,SF055,18,18,16,19,17,22,15,15,16,20
MT027,SF055,19,14,24,18,14,17,28,11,26,18
MT034,SF055,20,25,20,16,14,19,19,17,14,19
MT001,SF056,49,38,34,41,60,34,57,44,49,36
MT004,SF056,39,50,61,51,60,53,55,48,39,45
MT005,SF056,41,42,34,25,40,30,50,60,32,55
MT007,SF056,60,41,54,58,35,35,33,32,34,31
MT008,SF056,43,43,39,58,38,36,50,49,33,53
MT009,SF056,61,38,51,42,52,31,40,43,27,34
MT010,SF056,56,58,43,50,46,49,46,41,49,44
MT011,SF056,39,33,47,49,48,51,38,26,36,34
MT013,SF056,35,57,39,34,59,41,34,38,57,51
MT014,SF056,36,43,52,31,64,36,39,43,38,49
MT016,SF056,50,58,28,37,39,38,41,51,44,58
MT017,SF056,57,41,35,32,42,64,37,41,66,37
MT018,SF056,29,51,45,47,35,50,54,35,38,38
MT019,SF056,46,59,34,35,34,54,30,27,60,44
MT020,SF056,40,51,43,56,40,35,41,39,43,42
MT025,SF056,31,31,53,59,49,31,41,56,35,51
MT026,SF056,47,34,42,34,51,48,33,63,42,67
MT028,SF056,34,43,30,62,59,38,36,44,34,56
MT029,SF056,65,35,44,34,42,34,51,40,32,47
MT030,SF056,42,62,42,60,26,69,49,35,45,31
MT031,SF056,51,39,50,55,32,54,44,34,54,26
MT032,SF056,35,54,40,39,43,43,46,34,31,56
MT033,SF056,50,53,27,59,41,57,43,40,37,34
MT035,SF056,62,54,56,63,37,55,40,45,56,43
MT036,SF056,37,36,36,41,32,48,43,51,53,34
MT021,SF056,141,112,85,100,83,73,126,112,99,120
MT023,SF056,64,85,119,125,106,96,144,90,112,69
MT002,SF056,15,11,14,17,18,17,24,12,10,16
MT003,SF056,16,22,19,15,14,16,17,17,21,21
MT006,SF056,12,10,15,11,19,16,18,15,11,24
MT012,SF056,15,10,15,18,18,17,13,11,9,16
MT015,SF056,12,17,10,12,20,13,13,17,19,14
MT022,SF056,14,24,19,25,24,12,21,13,16,12
MT024,SF056,17,22,20,21,14,15,16,18,18,10
MT027,SF056,21,14,14,15,15,22,19,24,20,16
MT034,SF056,15,14,19,21,14,17,15,23,13,16
MT001,SF057,29,47,36,44,34,33,45,47,39,33
MT004,SF057,32,22,43,32,30,38,35,25,38,39
MT005,SF057,30,33,32,28,28,32,39,36,24,31
MT007,SF057,50,46,20,35,20,35,21,25,39,27
MT008,SF057,37,45,31,32,28,49,55,44,28,27
MT009,SF057,27,34,36,34,24,35,35,29,37,24
MT010,SF057,40,38,41,31,29,27,33,36,29,42
MT011,SF057,43,32,44,39,46,42,30,34,31,41
MT013,SF057,25,33,36,41,46,28,31,32,25,46
MT014,SF057,27,30,39,36,32,45,21,28,46,34
MT016,SF057,34,31,29,30,40,43,28,30,24,30
MT017,SF057,26,37,35,24,40,34,24,34,23,30
MT018,SF057,35,47,36,36,35,29,39,31,21,28
MT019,SF057,26,37,24,34,40,40,30,34,51,31
MT020,SF057,25,30,31,33,34,38,28,34,41,21
MT025,SF057,30,28,25,51,48,30,27,26,28,38
MT026,SF057,43,29,33,37,27,49,32,33,35,30
MT028,SF057,35,33,35,39,26,28,38,21,31,28
MT029,SF057,22,45,46,24,28,27,34,38,46,44
MT030,SF057,22,29,29,32,31,41,49,36,25,44
MT031,SF057,20,27,34,44,33,22,43,25,29,44
MT032,SF057,42,41,37,35,25,39,33,26,25,25
MT033,SF057,41,35,28,38,29,28,43,34,31,28
MT035,SF057,28,38,31,32,43,25,36,24,30,37
MT036,SF057,23,33,36,30,38,38,39,24,26,36
MT021,SF057,104,177,176,135,153,140,201,223,101,194
MT023,SF057,150,193,144,97,133,186,159,167,153,198
MT002,SF057,30,19,21,28,13,19,16,22,26,20
MT003,SF057,22,30,18,16,24,28,25,16,20,22
MT006,SF057,27,16,23,13,18,23,26,30,16,29
MT012,SF057,21,26,20,29,22,22,27,32,23,21
MT015,SF057,23,24,32,17,20,18,20,33,33,19
MT022,SF057,20,16,20,19,17,25,35,23,21,17
MT024,SF057,28,22,18,27,22,24,22,22,19,16
MT027,SF057,29,28,20,14,20,29,29,24,31,22
MT034,SF057,26,32,17,21,18,19,14,16,30,27
MT001,SF058,41,51,42,32,45,41,37,41,46,59
MT004,SF058,40,36,56,53,52,42,51,49,44,48
MT005,SF058,48,47,39,33,40,31,53,41,55,48
MT007,SF058,45,33,45,53,38,55,54,39,54,33
MT008,SF058,32,56,55,61,64,37,63,45,60,35
MT009,SF058,56,53,33,47,51,60,37,48,41,45
MT010,SF058,47,36,43,40,33,51,36,38,37,54
MT011,SF058,37,38,51,30,48,35,52,33,63,48
MT013,SF058,46,30,36,53,69,61,49,41,51,46
MT014,SF058,29,43,46,44,34,61,57,51,33,42
MT016,SF058,30,41,46,34,41,39,50,53,46,28
MT017,SF058,36,57,28,48,53,37,42,48,54,52
MT018,SF058,26,47,42,46,55,58,46,43,50,63
MT019,SF058,44,33,46,38,35,55,36,38,43,31
MT020,SF058,47,35,41,33,30,44,53,39,62,46
MT025,SF058,48,54,40,48,49,48,52,35,52,48
MT026,SF058,43,48,45,50,34,56,35,35,35,29
MT028,SF058,35,45,44,48,35,40,57,41,39,32
MT029,SF058,68,38,54,43,55,41,38,50,51,53
MT030,SF058,33,54,31,36,32,40,44,52,40,38
MT031,SF058,38,60,54,38,41,39,53,44,35,26
MT032,SF058,60,46,42,34,59,35,50,41,45,30
MT033,SF058,54,40,41,49,39,40,44,49,68,58
MT035,SF058,35,42,45,50,38,37,58,42,58,28
MT036,SF058,37,47,58,45,41,29,39,39,45,32
MT021,SF058,152,98,117,166,149,158,138,149,148,188
MT023,SF058,121,164,153,113,163,131,148,156,165,158
MT002,SF058,34,29,18,19,23,28,28,21,26,20
MT003,SF058,25,26,25,36,28,29,26,18,28,25
MT006,SF058,19,25,23,31,24,21,17,30,22,37
MT012,SF058,26,16,31,18,15,14,24,19,39,30
MT015,SF058,24,16,25,29,20,21,22,23,23,21
MT022,SF058,29,24,30,26,22,19,15,34,24,33
MT024,SF058,23,32,32,26,29,36,25,23,29,25
MT027,SF058,24,36,31,28,24,23,26,19,15,29
MT034,SF058,22,25,22,20,16,24,29,26,19,26
MT001,SF059,66,63,33,36,38,48,62,54,45,28
MT004,SF059,42,47,54,46,46,48,50,55,52,47
MT005,SF059,35,31,64,34,55,32,41,43,36,35
MT007,SF059,32,45,52,45,42,49,34,62,42,43
MT008,SF059,30,47,42,47,27,49,39,50,34,46
MT009,SF059,52,48,59,53,38,56,43,46,49,34
MT010,SF059,46,56,59,35,45,47,26,58,67,35
MT011,SF059,63,40,32,48,54,40,40,46,34,33
MT013,SF059,37,45,50,68,30,46,36,34,48,42
MT014,SF059,40,57,55,43,36,39,54,43,30,32
MT016,SF059,42,31,44,52,38,56,44,62,54,57
MT017,SF059,50,42,41,39,61,51,63,35,33,37
MT018,SF059,45,33,51,58,38,41,43,60,36,35
MT019,SF059,56,35,44,43,48,54,46,59,35,39
MT020,SF059,48,41,46,60,63,37,34,31,37,26
MT025,SF059,33,34,43,46,37,53,35,46,43,37
MT026,SF059,51,32,57,46,35,42,39,39,50,37
MT028,SF059,25,32,41,40,63,39,38,50,39,60
MT029,SF059,47,45,35,44,56,48,43,44,36,28
MT030,SF059,67,54,42,61,55,43,46,49,32,63
MT031,SF059,30,33,25,55,44,46,48,35,50,60
MT032,SF059,63,56,35,56,55,49,40,33,46,43
MT033,SF059,31,35,28,32,35,46,33,41,37,36
MT035,SF059,52,58,41,40,36,55,51,53,33,55
MT036,SF059,38,52,51,43,47,41,37,39,68,46
MT021,SF059,136,105,133,155,113,104,114,112,99,131
MT023,SF059,79,165,99,117,132,112,128,146,118,128
MT002,SF059,22,12,14,12,18,15,20,16,17,12
MT003,SF059,15,12,15,20,16,18,13,12,12,17
MT006,SF059,19,21,16,11,21,11,20,14,12,10
MT012,SF059,9,17,13,18,21,19,14,14,19,12
MT015,SF059,15,18,15,11,14,19,14,15,20,10
MT022,SF059,10,12,15,13,12,15,19,15,14,17
MT024,SF059,20,15,24,13,22,11,14,21,17,11
MT027,SF059,21,17,15,18,17,12,12,16,13,12
